iteration,model,algorithm,design_distribution,active_components,mean_reward_chf,std_reward_chf,mean_cost_chf,mean_pv_capacity_kwp,mean_battery_capacity_kwh,mode_pv_capacity_kwp,mode_battery_capacity_kwh,max_power_balance_error_kw,validation_mean_reward_chf,validation_mean_cost_chf,validation_max_power_balance_error_kw,design_loss,design_entropy,design_entropy_weight,actor_loss,critic_loss
240,ddpg_lognormal,ddpg,lognormal,3,-102.65181769232072,11.23319793385762,102.65181769232072,3.1209490299224854,1.4597785472869873,0.44738635420799255,0.3893105387687683,1.3322676295501878e-15,-106.01029296013229,106.01029296013229,2.220446049250313e-15,-345.2850646972656,3.4035489559173584,0.0004400000000000004,22.843025896520842,3.5234429759272774
241,ddpg_lognormal,ddpg,lognormal,3,-102.36082123588797,7.906134347110989,102.36082123588797,2.373692512512207,1.3055214881896973,0.44784337282180786,0.3891682028770447,8.881784197001252e-16,-104.17896587558788,104.17896587558788,2.6645352591003757e-15,-314.7761535644531,3.1000936031341553,0.00040000000000000034,23.060896387767222,3.5666550467666682
242,ddpg_lognormal,ddpg,lognormal,3,-104.00901526819543,12.093256475064196,104.00901526819543,2.0369534492492676,2.1804518699645996,0.448361337184906,0.38910266757011414,8.881784197001252e-16,-100.94802001049293,100.94802001049293,1.3322676295501878e-15,-367.1824645996094,3.516026496887207,0.00036000000000000035,22.971258047435967,3.585618593763294
243,ddpg_lognormal,ddpg,lognormal,3,-106.42930701651096,21.073765900370464,106.42930701651096,2.931368112564087,2.7686212062835693,0.4489113390445709,0.38905203342437744,1.7763568394002505e-15,-101.91075066235751,101.91075066235751,1.7763568394002505e-15,-428.16717529296875,3.792963981628418,0.0003200000000000003,23.348360136860894,3.5967115410714454
244,ddpg_lognormal,ddpg,lognormal,3,-101.48568847151789,9.069526966571544,101.48568847151789,2.4845662117004395,1.5501797199249268,0.4494684934616089,0.38892343640327454,8.881784197001252e-16,-105.26608534549706,105.26608534549706,2.220446049250313e-15,-325.54345703125,3.2516021728515625,0.00028000000000000025,23.37232158510458,3.615400021884679
245,ddpg_lognormal,ddpg,lognormal,3,-101.20636535274211,9.372014646453088,101.20636535274211,2.959533214569092,1.2071163654327393,0.4500718414783478,0.3888396620750427,1.7763568394002505e-15,-103.55151846017216,103.55151846017216,2.220446049250313e-15,-321.2822265625,3.139730453491211,0.00024000000000000022,23.407234125548886,3.633595599066688
246,ddpg_lognormal,ddpg,lognormal,3,-99.79772365796467,6.293492916555612,99.79772365796467,2.0926642417907715,1.597229242324829,0.45051392912864685,0.38863369822502136,8.881784197001252e-16,-102.62416887282856,102.62416887282856,2.6645352591003757e-15,-307.28668212890625,3.1012461185455322,0.00020000000000000017,23.31150832027197,3.6744131943754232
247,ddpg_lognormal,ddpg,lognormal,3,-100.86245973801988,11.675754061582165,100.86245973801988,3.202116012573242,2.5434749126434326,0.4508185386657715,0.388572633266449,1.3322676295501878e-15,-104.85905695983547,104.85905695983547,1.1102230246251565e-15,-400.90045166015625,3.9435906410217285,0.00016000000000000015,22.985266786955656,3.642762731200838
248,ddpg_lognormal,ddpg,lognormal,3,-108.45330152851025,29.242784493540174,108.45330152851025,2.578709602355957,3.6772212982177734,0.45106232166290283,0.38863223791122437,3.9968028886505635e-15,-101.33854903510783,101.33854903510783,8.881784197001252e-16,-491.3629455566406,4.222367286682129,0.00012000000000000011,22.52864368685654,3.5250382832628455
249,ddpg_lognormal,ddpg,lognormal,3,-100.02742014907975,8.923120151441774,100.02742014907975,3.146620750427246,2.2911899089813232,0.4512311518192291,0.38874512910842896,8.881784197001252e-16,-100.66969981064857,100.66969981064857,6.661338147750939e-16,-394.2898254394531,3.918220281600952,8.000000000000007e-05,22.354146873667126,3.4859349431270465
250,ddpg_lognormal,ddpg,lognormal,3,-100.93187591051199,20.898175016969866,100.93187591051199,3.487271308898926,2.5330827236175537,0.4514153003692627,0.38884517550468445,1.5543122344752192e-15,-101.35570180412705,101.35570180412705,8.881784197001252e-16,-422.6483459472656,4.040280342102051,4.000000000000004e-05,22.761412154705752,3.4254086113013766
251,ddpg_lognormal,ddpg,lognormal,3,-101.45233296442962,9.009123852661814,101.45233296442962,2.652747631072998,1.792685866355896,0.4516330063343048,0.3887825012207031,1.3322676295501878e-15,-100.22704386308801,100.22704386308801,8.881784197001252e-16,-346.6927185058594,3.409452199935913,0.0,23.199350751581648,3.6033186246308366
252,ddpg_lognormal,ddpg,lognormal,3,-102.440316307047,8.538561421055228,102.440316307047,3.0038130283355713,1.6512274742126465,0.45195552706718445,0.3889141082763672,1.9984014443252818e-15,-105.36639345533021,105.36639345533021,2.220446049250313e-15,-356.0609436035156,3.5104448795318604,0.0,23.722915632384165,3.643891932365174
253,ddpg_lognormal,ddpg,lognormal,3,-95.69075403618356,8.052297028119883,95.69075403618356,3.7390096187591553,1.7801663875579834,0.452191025018692,0.3890189528465271,8.881784197001252e-16,-100.57381364902643,100.57381364902643,8.881784197001252e-16,-371.40313720703125,3.8949880599975586,0.0,24.22097591842924,3.8319617623540885
254,ddpg_lognormal,ddpg,lognormal,3,-96.59338674689016,8.639688002633571,96.59338674689016,2.896880865097046,1.3769564628601074,0.4522642493247986,0.3891908526420593,8.881784197001252e-16,-100.10890715719057,100.10890715719057,1.1102230246251565e-15,-324.765625,3.4153571128845215,0.0,24.49387269538073,3.8024178301871174
255,ddpg_lognormal,ddpg,lognormal,3,-98.0234583116611,6.834982109548641,98.0234583116611,2.904923439025879,2.0883724689483643,0.4522075951099396,0.3894824683666229,8.881784197001252e-16,-97.97338079438421,97.97338079438421,8.881784197001252e-16,-364.4173889160156,3.749018669128418,0.0,24.504211478999686,3.8118343921211943
256,ddpg_lognormal,ddpg,lognormal,3,-101.8075288778952,8.997871203100571,101.8075288778952,2.5202949047088623,1.9659326076507568,0.45220890641212463,0.3897685110569,8.881784197001252e-16,-101.12649373446396,101.12649373446396,8.881784197001252e-16,-357.8502502441406,3.5042917728424072,0.0,24.256359347984905,3.831446886334258
257,ddpg_lognormal,ddpg,lognormal,3,-102.16141212465429,7.263543976501418,102.16141212465429,4.193489074707031,1.812029242515564,0.45238348841667175,0.39008718729019165,1.1102230246251565e-15,-105.05649691125657,105.05649691125657,1.7763568394002505e-15,-411.6019287109375,4.010392665863037,0.0,24.020125797107106,3.7824038295685094
258,ddpg_lognormal,ddpg,lognormal,3,-102.07504341605207,8.977489730110571,102.07504341605207,2.696627616882324,2.3768606185913086,0.45239755511283875,0.3903900682926178,1.9984014443252818e-15,-103.27105837511198,103.27105837511198,8.881784197001252e-16,-365.9010925292969,3.5392870903015137,0.0,23.90369756448837,3.735318577094447
259,ddpg_lognormal,ddpg,lognormal,3,-99.12565641172768,7.9876356486982205,99.12565641172768,2.5345218181610107,1.9247946739196777,0.45233988761901855,0.39056575298309326,8.881784197001252e-16,-104.75052791408405,104.75052791408405,1.3322676295501878e-15,-344.0492248535156,3.498671054840088,0.0,23.550704633550986,3.6704297624916458
260,ddpg_lognormal,ddpg,lognormal,3,-101.6101219570826,12.7304598178319,101.6101219570826,3.222238063812256,2.2130331993103027,0.4522952437400818,0.3906005024909973,2.4424906541753444e-15,-102.80701581662106,102.80701581662106,8.881784197001252e-16,-389.6070861816406,3.7957029342651367,0.0,23.276409088146117,3.526513481224399
261,ddpg_lognormal,ddpg,lognormal,3,-102.90631282254357,9.64048039657625,102.90631282254357,2.444228172302246,2.331408739089966,0.4522348940372467,0.3906974196434021,8.881784197001252e-16,-104.25881825258556,104.25881825258556,8.881784197001252e-16,-376.945068359375,3.6441850662231445,0.0,23.42334766402131,3.573817274333643
262,ddpg_lognormal,ddpg,lognormal,3,-104.43082943385323,9.401236866914244,104.43082943385323,2.2620677947998047,2.5283939838409424,0.4520469605922699,0.39081770181655884,8.881784197001252e-16,-100.18533909649821,100.18533909649821,8.881784197001252e-16,-384.1108093261719,3.6670377254486084,0.0,23.651515344423906,3.640354136969628
263,ddpg_lognormal,ddpg,lognormal,3,-99.49576340228634,10.966114229806182,99.49576340228634,2.9922475814819336,1.927071452140808,0.4520656168460846,0.39088425040245056,8.881784197001252e-16,-101.55875255876283,101.55875255876283,8.881784197001252e-16,-371.0148010253906,3.7504327297210693,0.0,23.975372857635932,3.716134225855404
264,ddpg_lognormal,ddpg,lognormal,3,-101.49385689054984,8.078485123479876,101.49385689054984,2.636956214904785,2.245028018951416,0.45203354954719543,0.391011506319046,1.3322676295501878e-15,-101.61904311589234,101.61904311589234,8.881784197001252e-16,-365.11773681640625,3.5649919509887695,0.0,24.199310456003463,3.7491980401322333
265,ddpg_lognormal,ddpg,lognormal,3,-99.50576454782995,9.004508113605496,99.50576454782995,2.0257229804992676,1.218313217163086,0.4521436393260956,0.3911379873752594,8.881784197001252e-16,-100.25633046862785,100.25633046862785,8.881784197001252e-16,-291.2103271484375,2.9556822776794434,0.0,24.39024112870296,3.7823276466667832
266,ddpg_lognormal,ddpg,lognormal,3,-99.6149966196057,7.66566412051431,99.6149966196057,2.526418685913086,2.1001110076904297,0.4521116316318512,0.391171395778656,8.881784197001252e-16,-102.85294550284735,102.85294550284735,1.7763568394002505e-15,-343.2588806152344,3.448467493057251,0.0,24.6529969775251,3.779324607668622
267,ddpg_lognormal,ddpg,lognormal,3,-103.69760977757494,12.575659663722858,103.69760977757494,3.4736413955688477,2.0562543869018555,0.45227640867233276,0.39126908779144287,8.881784197001252e-16,-100.03712402630313,100.03712402630313,1.3322676295501878e-15,-405.8927917480469,3.8075461387634277,0.0,24.587648025580815,3.8363448502107835
268,ddpg_lognormal,ddpg,lognormal,3,-103.48381692613026,7.666789457338484,103.48381692613026,2.118389844894409,1.6014151573181152,0.4523848295211792,0.3915214538574219,8.881784197001252e-16,-97.73889522368533,97.73889522368533,8.881784197001252e-16,-327.90606689453125,3.1825666427612305,0.0,24.182144288860616,3.7627136611457295
269,ddpg_lognormal,ddpg,lognormal,3,-103.69170718049855,7.242075140184513,103.69170718049855,1.719372272491455,1.851996660232544,0.4524930417537689,0.3918972313404083,8.881784197001252e-16,-99.55763424428221,99.55763424428221,1.3322676295501878e-15,-329.595947265625,3.1895573139190674,0.0,23.868712763346377,3.6880069177353847
270,ddpg_lognormal,ddpg,lognormal,3,-104.03503889570938,7.804922237541603,104.03503889570938,2.1003284454345703,1.800852656364441,0.4526035189628601,0.3920867145061493,8.881784197001252e-16,-100.36077274889428,100.36077274889428,8.881784197001252e-16,-331.6888427734375,3.221879482269287,0.0,23.57395350826638,3.6933948233878864
271,ddpg_lognormal,ddpg,lognormal,3,-104.3572744110857,18.54071601412643,104.3572744110857,2.703676700592041,2.6564829349517822,0.45267927646636963,0.39237046241760254,1.3322676295501878e-15,-99.28149890158016,99.28149890158016,8.881784197001252e-16,-409.273193359375,3.7743844985961914,0.0,23.514216058311007,3.5696451167764494
272,ddpg_lognormal,ddpg,lognormal,3,-106.0263587478516,15.069646803794063,106.0263587478516,3.7635109424591064,2.9323902130126953,0.45291343331336975,0.39267632365226746,1.7763568394002505e-15,-102.5116016525258,102.5116016525258,2.220446049250313e-15,-473.87567138671875,4.3358964920043945,0.0,23.290850501330127,3.571534190692806
273,ddpg_lognormal,ddpg,lognormal,3,-103.31502860812276,6.6433580371065935,103.31502860812276,2.2303948402404785,1.9968867301940918,0.4531586468219757,0.393002450466156,8.881784197001252e-16,-101.11125804394035,101.11125804394035,6.661338147750939e-16,-356.6629638671875,3.4348080158233643,0.0,22.71910192533618,3.4313687565681037
274,ddpg_lognormal,ddpg,lognormal,3,-103.04956162778205,8.529588201225184,103.04956162778205,2.149082899093628,2.634323835372925,0.45331960916519165,0.3931807279586792,8.881784197001252e-16,-100.50261058385648,100.50261058385648,8.881784197001252e-16,-375.8516540527344,3.6516008377075195,0.0,22.83300818325508,3.4468954740968045
275,ddpg_lognormal,ddpg,lognormal,3,-100.61181925630567,10.414700066440252,100.61181925630567,3.6083335876464844,1.6187987327575684,0.45332854986190796,0.39340534806251526,8.881784197001252e-16,-103.8615349542058,103.8615349542058,8.881784197001252e-16,-371.5634460449219,3.6701042652130127,0.0,23.005552577475704,3.4748006865792416
276,ddpg_lognormal,ddpg,lognormal,3,-99.83070817619816,10.699463682471707,99.83070817619816,3.799024820327759,1.4728481769561768,0.4532424807548523,0.39371824264526367,8.881784197001252e-16,-103.4005060369096,103.4005060369096,8.881784197001252e-16,-371.3212890625,3.642726182937622,0.0,22.880729763635568,3.5616364090902994
277,ddpg_lognormal,ddpg,lognormal,3,-106.94453986819569,19.91682943186646,106.94453986819569,4.017505168914795,1.9022847414016724,0.4532293677330017,0.3940245807170868,3.1086244689504383e-15,-102.91369324214631,102.91369324214631,1.3322676295501878e-15,-428.99884033203125,3.721365451812744,0.0,22.521714105492546,3.56478163199721
278,ddpg_lognormal,ddpg,lognormal,3,-104.41118848236492,10.337355594384,104.41118848236492,3.055868625640869,2.25740909576416,0.45340099930763245,0.39430075883865356,1.7763568394002505e-15,-104.29557244599046,104.29557244599046,2.220446049250313e-15,-403.94482421875,3.813133478164673,0.0,22.134143988646212,3.523957704382372
279,ddpg_lognormal,ddpg,lognormal,3,-102.85084088316242,8.646754772451432,102.85084088316242,2.5607054233551025,1.952085256576538,0.45356544852256775,0.3945600688457489,1.3322676295501878e-15,-104.78626050897245,104.78626050897245,1.3322676295501878e-15,-361.31927490234375,3.5283727645874023,0.0,21.78521071729206,3.498384069546037
280,ddpg_lognormal,ddpg,lognormal,3,-102.34804182060441,9.753400627301387,102.34804182060441,3.5386722087860107,1.640965461730957,0.45353612303733826,0.3947087228298187,1.7763568394002505e-15,-103.44857887916629,103.44857887916629,1.3322676295501878e-15,-369.59698486328125,3.5508599281311035,0.0,21.887278281507037,3.3996956664957994
281,ddpg_lognormal,ddpg,lognormal,3,-99.612466463609,9.100747624045125,99.612466463609,3.0288548469543457,1.936081051826477,0.45327597856521606,0.39486265182495117,1.3322676295501878e-15,-103.55581278712542,103.55581278712542,8.881784197001252e-16,-360.8275146484375,3.569556713104248,0.0,22.10696674528576,3.476892138609574
282,ddpg_lognormal,ddpg,lognormal,3,-101.70334580438147,12.282466992557085,101.70334580438147,2.689730644226074,2.2544963359832764,0.45328113436698914,0.39500534534454346,8.881784197001252e-16,-103.32673965892263,103.32673965892263,1.7763568394002505e-15,-378.2983703613281,3.6735057830810547,0.0,22.103380993008614,3.5260651619727943
283,ddpg_lognormal,ddpg,lognormal,3,-102.27967661347357,8.707628115903546,102.27967661347357,2.194268226623535,2.585789203643799,0.45331308245658875,0.3951011598110199,8.881784197001252e-16,-101.35389969873384,101.35389969873384,1.1102230246251565e-15,-378.2080078125,3.720551013946533,0.0,22.219888207813106,3.5058588990331847
284,ddpg_lognormal,ddpg,lognormal,3,-99.30350271352481,9.409338913034675,99.30350271352481,3.134955406188965,1.9295873641967773,0.45324406027793884,0.39537736773490906,1.3322676295501878e-15,-101.6490177216667,101.6490177216667,8.881784197001252e-16,-361.93572998046875,3.6960325241088867,0.0,22.290726530055203,3.5599090162265514
285,ddpg_lognormal,ddpg,lognormal,3,-99.60600324599841,13.429312172729375,99.60600324599841,4.141941070556641,1.3560068607330322,0.4531097412109375,0.39560574293136597,2.220446049250313e-15,-103.3750687670728,103.3750687670728,1.7763568394002505e-15,-360.263916015625,3.5509870052337646,0.0,22.18888574164538,3.549432334351531
286,ddpg_lognormal,ddpg,lognormal,3,-99.44942273985656,9.765375781543003,99.44942273985656,2.6598782539367676,2.035412549972534,0.4528961777687073,0.3959122896194458,1.1102230246251565e-15,-100.6287403173922,100.6287403173922,8.881784197001252e-16,-361.6170959472656,3.636481523513794,0.0,21.962531386741567,3.567431128251233
287,ddpg_lognormal,ddpg,lognormal,3,-104.19604143496966,13.22524178932544,104.19604143496966,3.085521697998047,2.2649073600769043,0.4529522955417633,0.39609193801879883,1.7763568394002505e-15,-102.96898012520947,102.96898012520947,8.881784197001252e-16,-406.2473449707031,3.779106616973877,0.0,21.333565271681262,3.5118996634125885
288,ddpg_lognormal,ddpg,lognormal,3,-100.20671385067811,7.313867938339095,100.20671385067811,2.6325693130493164,1.4105327129364014,0.45303118228912354,0.39615315198898315,8.881784197001252e-16,-101.36941363874506,101.36941363874506,8.881784197001252e-16,-319.66424560546875,3.202207088470459,0.0,21.202871789889674,3.377155646715047
289,ddpg_lognormal,ddpg,lognormal,3,-101.10168821495903,8.730470893633882,101.10168821495903,2.9798293113708496,2.129727363586426,0.45294395089149475,0.3962099850177765,8.881784197001252e-16,-103.32185734281504,103.32185734281504,8.881784197001252e-16,-380.14569091796875,3.7371034622192383,0.0,21.665007918718317,3.3172539860852774
290,ddpg_lognormal,ddpg,lognormal,3,-104.27656591434504,11.400936417795439,104.27656591434504,2.354310989379883,1.882765769958496,0.45284467935562134,0.3961526155471802,1.1102230246251565e-15,-104.07566009681483,104.07566009681483,8.881784197001252e-16,-344.78045654296875,3.3008875846862793,0.0,21.824439679582916,3.459344188921109
291,ddpg_lognormal,ddpg,lognormal,3,-104.04779695181197,8.747730027432493,104.04779695181197,1.645305871963501,1.8583201169967651,0.4526210129261017,0.39616262912750244,8.881784197001252e-16,-102.11984374704845,102.11984374704845,1.7763568394002505e-15,-321.3328552246094,3.092283248901367,0.0,22.00514175352596,3.420472535886802
292,ddpg_lognormal,ddpg,lognormal,3,-103.54727458027605,9.945734005940324,103.54727458027605,4.846365928649902,1.881166696548462,0.4525482654571533,0.39621421694755554,1.3322676295501878e-15,-101.7307769238121,101.7307769238121,8.881784197001252e-16,-441.2144470214844,4.25972318649292,0.0,22.392260467367514,3.464199998892755
293,ddpg_lognormal,ddpg,lognormal,3,-100.02140238197416,8.069015846537166,100.02140238197416,2.5427041053771973,1.8863260746002197,0.4523719549179077,0.39628079533576965,8.881784197001252e-16,-101.08362759161986,101.08362759161986,1.7763568394002505e-15,-355.1825256347656,3.534292221069336,0.0,22.799702736593428,3.5439069430077716
294,ddpg_lognormal,ddpg,lognormal,3,-104.91839391584483,10.797843153296961,104.91839391584483,3.516181230545044,2.3469185829162598,0.4522876739501953,0.39630720019340515,8.881784197001252e-16,-105.83765557291916,105.83765557291916,1.1102230246251565e-15,-419.78790283203125,3.981945514678955,0.0,23.081403275685652,3.5592639411278513
295,ddpg_lognormal,ddpg,lognormal,3,-104.82772157744466,8.618436056227562,104.82772157744466,1.9383227825164795,2.1541731357574463,0.45222243666648865,0.3962823152542114,8.881784197001252e-16,-108.89422515255906,108.89422515255906,2.220446049250313e-15,-346.5548095703125,3.359438896179199,0.0,23.14524070847602,3.63561817044614
296,ddpg_lognormal,ddpg,lognormal,3,-98.8978468793571,10.476694936849604,98.8978468793571,4.836836338043213,1.4621559381484985,0.45214059948921204,0.396308571100235,2.220446049250313e-15,-101.41186672685075,101.41186672685075,4.440892098500626e-16,-401.26513671875,4.004958152770996,0.0,22.83959496872766,3.5935522292496724
297,ddpg_lognormal,ddpg,lognormal,3,-100.12021207372186,7.395117692323308,100.12021207372186,2.7207932472229004,2.102158784866333,0.45194390416145325,0.39637231826782227,1.3322676295501878e-15,-100.8808837493235,100.8808837493235,8.881784197001252e-16,-366.0923767089844,3.631739616394043,0.0,22.551841299448693,3.536312889717963
298,ddpg_lognormal,ddpg,lognormal,3,-100.10857062186258,7.801790560745927,100.10857062186258,2.0196502208709717,1.3259315490722656,0.451724648475647,0.39631137251853943,8.881784197001252e-16,-102.8603048975371,102.8603048975371,8.881784197001252e-16,-289.5629577636719,2.925405740737915,0.0,22.66405364303362,3.4900077571094568
299,ddpg_lognormal,ddpg,lognormal,3,-99.49745637137835,7.9399361566033,99.49745637137835,3.599980115890503,1.886570692062378,0.4516155421733856,0.3961471915245056,1.3322676295501878e-15,-97.58995155009501,97.58995155009501,8.881784197001252e-16,-377.638916015625,3.874420166015625,0.0,22.562643481507187,3.622879239032045
300,ddpg_lognormal,ddpg,lognormal,3,-98.29126270407346,8.644231205999336,98.29126270407346,3.232672691345215,1.679804801940918,0.45167702436447144,0.396096408367157,1.3322676295501878e-15,-100.83992622644186,100.83992622644186,8.881784197001252e-16,-358.3903503417969,3.6631016731262207,0.0,22.177200950682163,3.415003594005525
301,ddpg_lognormal,ddpg,lognormal,3,-101.40532816647189,8.330557320027605,101.40532816647189,3.076089382171631,2.7207396030426025,0.45171114802360535,0.39601337909698486,1.3322676295501878e-15,-100.41164983806314,100.41164983806314,4.440892098500626e-16,-422.9049987792969,4.1554412841796875,0.0,22.022308886051178,3.42587678002504
302,ddpg_lognormal,ddpg,lognormal,3,-104.71345587442369,11.31683369792257,104.71345587442369,4.65218448638916,2.5264508724212646,0.45179006457328796,0.3959428071975708,2.6645352591003757e-15,-99.70088296548391,99.70088296548391,8.881784197001252e-16,-463.87298583984375,4.343005657196045,0.0,22.32984964336668,3.543334426186491
303,ddpg_lognormal,ddpg,lognormal,3,-103.3956814331413,9.272094749845614,103.3956814331413,2.4961605072021484,2.0808522701263428,0.45174136757850647,0.39599692821502686,1.3322676295501878e-15,-106.84832770642468,106.84832770642468,8.881784197001252e-16,-365.411376953125,3.5274834632873535,0.0,21.210878338842164,3.711900661854694
304,ddpg_lognormal,ddpg,lognormal,3,-99.96785267956184,10.144546744864762,99.96785267956184,3.6672182083129883,1.449874997138977,0.4516429901123047,0.3962833881378174,1.7763568394002505e-15,-105.84990476699231,105.84990476699231,1.5543122344752192e-15,-368.54034423828125,3.679257392883301,0.0,19.186720289999528,2.97693154689235
305,ddpg_lognormal,ddpg,lognormal,3,-105.1104471236506,11.077139114449635,105.1104471236506,4.039888381958008,2.1258840560913086,0.45160895586013794,0.3964530825614929,2.220446049250313e-15,-99.93560972639776,99.93560972639776,8.881784197001252e-16,-427.98345947265625,3.9362995624542236,0.0,19.852157768039476,2.9537485108400383
306,ddpg_lognormal,ddpg,lognormal,3,-102.47135305005523,9.898506829150053,102.47135305005523,2.6175060272216797,1.800153374671936,0.45162150263786316,0.3967204988002777,1.3322676295501878e-15,-102.85209950736984,102.85209950736984,8.881784197001252e-16,-351.960693359375,3.4366469383239746,0.0,21.08042764912049,3.0967797717256915
307,ddpg_lognormal,ddpg,lognormal,3,-101.7788252254405,8.126373051347485,101.7788252254405,3.1584982872009277,1.60182523727417,0.4515254497528076,0.396862268447876,8.881784197001252e-16,-102.0001211167314,102.0001211167314,1.3322676295501878e-15,-358.0218505859375,3.565093994140625,0.0,21.974383949523883,3.398960501349176
308,ddpg_lognormal,ddpg,lognormal,3,-101.49616894642958,8.423744220690017,101.49616894642958,3.520200490951538,1.778350830078125,0.4513735771179199,0.3968302607536316,1.5543122344752192e-15,-100.42055673082226,100.42055673082226,8.881784197001252e-16,-377.2723388671875,3.7126500606536865,0.0,21.92395353281782,3.416485940228172
309,ddpg_lognormal,ddpg,lognormal,3,-103.54091757978554,10.74269822860751,103.54091757978554,2.85221529006958,2.5436816215515137,0.45117419958114624,0.39683258533477783,8.881784197001252e-16,-104.05694252235087,104.05694252235087,8.881784197001252e-16,-407.5035400390625,3.924893617630005,0.0,21.554973957794054,3.338692759895431
310,ddpg_lognormal,ddpg,lognormal,3,-104.05853261305676,9.212826707909716,104.05853261305676,3.072221517562866,2.5118043422698975,0.4509615898132324,0.39694005250930786,8.881784197001252e-16,-103.1709151943858,103.1709151943858,1.3322676295501878e-15,-413.4144592285156,3.9619102478027344,0.0,21.688953524544125,3.3221743803948076
311,ddpg_lognormal,ddpg,lognormal,3,-101.83858797027679,9.19180278971679,101.83858797027679,2.167726516723633,1.8247156143188477,0.4506891667842865,0.3968932628631592,8.881784197001252e-16,-100.43306354817864,100.43306354817864,2.220446049250313e-15,-329.2815856933594,3.2805914878845215,0.0,22.070605185769853,3.381106911082974
312,ddpg_lognormal,ddpg,lognormal,3,-106.61901532545664,28.03181565405427,106.61901532545664,2.735231637954712,3.0910592079162598,0.4505124092102051,0.3969093859195709,1.5543122344752192e-15,-101.95031155070764,101.95031155070764,8.881784197001252e-16,-456.7607727050781,3.9680323600769043,0.0,22.521432152816224,3.523582951941838
313,ddpg_lognormal,ddpg,lognormal,3,-98.54121086052774,8.556538534420595,98.54121086052774,2.879476547241211,1.8968634605407715,0.4505953788757324,0.39693793654441833,8.881784197001252e-16,-102.25860404240575,102.25860404240575,8.881784197001252e-16,-356.8138732910156,3.6305084228515625,0.0,22.946554065105463,3.6145742167219783
314,ddpg_lognormal,ddpg,lognormal,3,-100.31058751464278,7.718486912012384,100.31058751464278,2.2869043350219727,1.7257778644561768,0.45064762234687805,0.3971813917160034,8.881784197001252e-16,-102.45468108471977,102.45468108471977,2.220446049250313e-15,-339.342041015625,3.420788288116455,0.0,23.356127072657856,3.662491974742374
315,ddpg_lognormal,ddpg,lognormal,3,-105.6029470779801,20.40412311512262,105.6029470779801,2.4300713539123535,2.330883026123047,0.45062968134880066,0.39743316173553467,1.7763568394002505e-15,-102.30546453585688,102.30546453585688,8.881784197001252e-16,-386.137939453125,3.546557903289795,0.0,23.27838845267182,3.6889381192214343
316,ddpg_lognormal,ddpg,lognormal,3,-103.90297096552595,15.106550447015433,103.90297096552595,2.5878381729125977,1.6660162210464478,0.45058682560920715,0.3975054621696472,1.7763568394002505e-15,-101.77518083551078,101.77518083551078,8.881784197001252e-16,-335.68585205078125,3.3196139335632324,0.0,23.049810920797643,3.641548551025889
317,ddpg_lognormal,ddpg,lognormal,3,-105.05021538810244,14.16973947076235,105.05021538810244,4.568325042724609,1.3338130712509155,0.4506095051765442,0.3976046144962311,2.220446049250313e-15,-102.17335818268685,102.17335818268685,8.881784197001252e-16,-393.7362060546875,3.622539758682251,0.0,22.927278380663623,3.6125046271620143
318,ddpg_lognormal,ddpg,lognormal,3,-101.40905844062976,8.890494601466001,101.40905844062976,2.7491273880004883,1.7771074771881104,0.4506828188896179,0.3975343406200409,8.881784197001252e-16,-102.068475070667,102.068475070667,1.3322676295501878e-15,-352.58673095703125,3.5269086360931396,0.0,22.7953096394028,3.665693487595057
319,ddpg_lognormal,ddpg,lognormal,3,-100.4092985442843,8.665254308959089,100.4092985442843,2.1681711673736572,1.3485809564590454,0.4508415758609772,0.3975186049938202,8.881784197001252e-16,-102.74185367530302,102.74185367530302,8.881784197001252e-16,-299.7559509277344,3.0370967388153076,0.0,22.3272522858211,3.4652698847487393
320,ddpg_lognormal,ddpg,lognormal,3,-102.30055546344371,16.92820236541711,102.30055546344371,3.31805682182312,2.1359007358551025,0.45092153549194336,0.3975592255592346,1.5543122344752192e-15,-102.87607141280486,102.87607141280486,8.881784197001252e-16,-410.6978454589844,3.8376474380493164,0.0,22.044080535570778,3.4670913089066744
321,ddpg_lognormal,ddpg,lognormal,3,-104.3914841055223,9.11637398659703,104.3914841055223,1.9083303213119507,1.9460865259170532,0.45102113485336304,0.3976390063762665,6.661338147750939e-16,-105.5269686303252,105.5269686303252,8.881784197001252e-16,-343.10430908203125,3.2844808101654053,0.0,22.13512081901232,3.3898197851432044
322,ddpg_lognormal,ddpg,lognormal,3,-101.73219225160298,9.050096689905967,101.73219225160298,2.7930541038513184,1.8193140029907227,0.4509631395339966,0.3978821635246277,8.881784197001252e-16,-103.9099973160915,103.9099973160915,4.440892098500626e-16,-353.9327392578125,3.458477258682251,0.0,22.273369107218016,3.438289858090381
323,ddpg_lognormal,ddpg,lognormal,3,-102.0324530335015,9.363446241391502,102.0324530335015,3.033090114593506,2.3427815437316895,0.4507042169570923,0.3980546295642853,8.881784197001252e-16,-101.92304763458267,101.92304763458267,8.881784197001252e-16,-385.5428466796875,3.774277687072754,0.0,21.94272293966441,3.409941099323554
324,ddpg_lognormal,ddpg,lognormal,3,-99.27345854557242,6.978653026554041,99.27345854557242,2.815948486328125,1.3095179796218872,0.4503343999385834,0.3982054591178894,8.881784197001252e-16,-103.81345800958957,103.81345800958957,1.3322676295501878e-15,-316.3877258300781,3.232541799545288,0.0,21.75006486298073,3.439528035310407
